"artist_name","album_name","release_date","album_id","year","song_id","song_name","tempo","loudness","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","genre","rock"
"Aerosmith","Nine Lives","1997-03-18","1WEfOTItaPIa0dVxxLJqlI",1997,"4PMbZ7zgDi3fBgxhbxuylM","Fallen Angels",124.031160049949,-4.77789356960771,0.6492772147885,0.642445200277786,0.571075967966147,0.493158581095827,0.441942106394404,0.375813872618878,0.3151695831622,0.408983922446846,0.316027853108106,0.534569488817023,0.359025810381327,0.332571751446094,51.9320957551055,82.0023148085751,-8.13068853280481,-4.58341523989094,-9.9093111473674,-24.3798563966148,8.29293939715087,6.56826814743668,-14.2771672218845,6.39110578893967,-12.8983387286479,0.0892891547736177,"rock",1
"Nirvana","Nevermind","1991-09-26","6yaiubHHJy8N8QcHy3julo",1991,"7ch2VAoC5hcpfFE2uPSEaR","Drain You - Live At The BBC",128.612798821622,-5.3050987344706,0.448888478447769,0.427047281410732,0.741164686199758,0.358664437525322,0.435834562569208,0.481449114600791,0.565205538595164,0.637625727812745,0.506364384230723,0.626775889421464,0.363565250506369,0.442466502650381,52.6844138510848,39.3985010135291,71.8281605253801,6.91905055326931,16.6691380502826,-25.1606677417729,5.39857683934594,-0.726339382704661,-3.73700509930915,0.307019712189829,-7.60087632730557,-7.26723157300896,"rock",1
"Red Hot Chili Peppers","I'm with You","2011-08-29","5wZtSIvijWCMc1vlPFqAyB",2011,"1VWOGyCnOzOO7NhfCRUIPn","Goodbye Hooray",161.087887838583,-6.70009661367257,0.256178869972579,0.725908481990633,0.34579591221574,0.283563894200385,0.291204806876394,0.314742541644164,0.240152591461857,0.21246223018614,0.638708558356895,0.261751570289072,0.15260830094845,0.213171565914321,50.2078058253352,34.0452193735895,3.49787306934997,-6.35043032335659,-0.845202509623689,-25.9286023249428,2.94649395165979,1.11471591225643,3.37248377717419,1.57235581356608,-13.5873785400076,-4.24625074205934,"rock",1
"George Strait","50 Number Ones","2004-01-01","2CIOi72adKDDQpj9x69qpW",2004,"2Ly0edLuBBA8ikiISfOIaP","Let's Fall To Pieces Together - Edit",125.510817089074,-4.56666547853057,0.212526553587571,0.26823998984488,0.417212526646613,0.178290807703581,0.271648529848208,0.139942284532259,0.165902406465432,0.217696889904871,0.321604768887332,0.68143120504081,0.270952903033504,0.227153212543017,53.3554054544269,85.2739236068646,20.3810081858525,-9.69806457743913,-3.0404919861279,-34.4228651127948,6.16360791217376,13.8026346653321,-15.7758932462567,-2.99557299482137,-7.9772772193218,-7.23198896350365,"rock",1
"The Rolling Stones","GRRR Live!","2023-02-10","1OMuyzglvKUYkeYUnQm9x2",2023,"4ERz9q9Qwzvt1qpZWkGzqs","Get Off My Cloud - Live",119.03668633594,-13.4608373779565,0.257091101985101,0.133809221503766,0.403713668874044,0.184788048142486,0.346269875321832,0.157983674364382,0.314543127420474,0.525980838927522,0.160479970511242,0.331445032836907,0.172710192122453,0.359095834616753,41.0646236005432,28.3931963734607,17.251672059102,-4.56181196108114,34.9851135147205,-18.899552117278,-18.4867891354745,1.56151212325052,-23.4655849138817,-4.37277859629862,-8.71423257028048,6.56729583866048,"rock",1
"Alice In Chains","Facelift","1990-08-01","4B3FO0ZtD5zykr7lm9A325",1990,"0zcLiX5y4He7iLzZ6Hu02X","Sea Of Sorrow",97.0066371875129,-10.8827313960664,0.552666467223381,0.607903729696259,0.382964218220287,0.278833544945893,0.272801216814801,0.239892982321813,0.392801233358085,0.603868344868737,0.36811416996327,0.347130828833228,0.234758827725608,0.317342735432794,44.5050727465341,52.8744610153193,-23.6333180332357,-3.74311497889519,17.1569129515808,-12.1400214252844,0.0643779609337724,4.35249623250537,-6.60310588047902,0.796129562449206,-9.1627356036839,2.89032916127891,"rock",1
"Deftones","Ohms","2020-09-25","0VEFy5MsBiq0u2lWL0OwOd",2020,"0DtUyeqJIvuOY58kqg0ZCd","This Link Is Dead",109.565591258031,-3.13298283012261,0.428481219198825,0.517172891930874,0.279449329168222,0.34275783392624,0.320658718017159,0.341735304212982,0.483962404632704,0.305497860792209,0.518715234090318,0.275500285934877,0.237201890128355,0.32102589886575,55.5887721730577,55.2862339669974,48.2243168396626,-3.70056995373178,0.940963863824737,-27.1076043280684,11.5073942012569,3.05145666452794,-10.0014465691934,-1.16809383713762,-7.25708752522713,0.850355975752927,"rock",1
"blink-182","Take Off Your Pants And Jacket","2001-01-01","3QpsAEvpGg8Ai5aY0cy4Rb",2001,"2krua2rm8ikdfmHBR8ctGp","The Rock Show",158.447325454852,-13.4904971123314,0.252078192129577,0.188938761872399,0.284717456961466,0.338976043630189,0.334432315955131,0.158186349695095,0.156517559134936,0.271239553352826,0.195119255761568,0.231148372332739,0.194883577875782,0.260924636169695,41.5202339470249,-60.6158328729902,20.1970798893959,20.4306777134672,19.6167132650699,-8.89555545931574,-9.70345020045919,5.19116572291865,-8.92593768605106,-6.44077122894809,-12.1006235434628,5.30563222692833,"rock",1
"Rainbow Kitten Surprise","RKS! Live From Athens Georgia","2021-08-13","6mpcR3BhEw39pZGVMCKS5e",2021,"3r2qcNo9izTytCX4hr3woR","Cold Love - Live from Athens Georgia",114.597026027007,-17.5030415045405,0.28170762614057,0.390455687140561,0.267661370438909,0.328575827345459,0.167472925867546,0.342895512822671,0.312942969563383,0.16516619106174,0.34275787708462,0.154758476762518,0.243613637278449,0.158501397979889,33.8918743611864,-83.4586379112796,-55.0209872729088,-31.7849365048395,32.0988083319953,-23.502011305619,-23.5575407367476,7.23819737270238,2.29215548314469,-2.49647759016721,-11.9694430851957,5.16668456642498,"rock",1
"Red Hot Chili Peppers","By the Way (Deluxe Edition)","2002-07-09","6deiaArbeoqp1xPEGdEKp1",2002,"4QzublfsJid9WfyzcHSU98","Runaway - 2006 Remaster",82.1225938098974,-16.9695731863192,0.226947908259582,0.181864556234039,0.0780682783062164,0.140110682749486,0.402927874541341,0.211395477212669,0.30238160188724,0.157627899716518,0.169607205414481,0.446481965879861,0.177628170811349,0.284935389941155,35.1203429216767,-63.3495921878995,-39.0546923945929,-22.9606381481814,26.6695208543385,-16.0277652882996,-1.52380262661256,-3.40029056628674,18.9113329189782,5.26258747680566,-16.2711301828182,3.96046884405792,"rock",1
"Rainbow Kitten Surprise","RKS! Live From Athens Georgia","2021-08-13","6mpcR3BhEw39pZGVMCKS5e",2021,"7Ch7sZWaUQh7xFNyQbvGKG","Shameful Company - Live from Athens Georgia",147.561874189428,-13.0248725747626,0.600907699556409,0.649880894988044,0.353480340150339,0.337964327661637,0.356500514664991,0.280315214738225,0.277354895894427,0.204815957369083,0.254387694645947,0.246419666672844,0.282183324083251,0.478485594744969,43.5007044276703,55.8488754844681,15.1504929655949,9.46841412052529,24.4266012384659,-4.53026083865521,-14.3282289837232,-0.00557903910529618,-3.44689684948665,-4.50802723500025,-12.1111427750497,-5.6599694265632,"rock",1
"The Beatles","The Beatles","2018-11-09","1WMVvswNzB9i2UMh9svso5",2018,"07SnYttUopjIFHnc1hZIMc","Mother Nature's Son - 2018 Mix",138.494883916141,-9.20145147845817,0.448062302699402,0.36558174731341,0.405792165899853,0.296373546376858,0.499856790576529,0.273169444303311,0.254606727279506,0.408144846403894,0.402783269500205,0.678045048869079,0.374173537043745,0.320261257457809,48.1522096952093,39.0425409346235,18.1705180276501,2.86449701258155,16.9383934599006,-22.7063960922404,6.00893163498099,2.50181155467967,-9.41338388468757,-1.23154541689345,-9.23018099296398,-0.265968379786282,"rock",1
"Arctic Monkeys","I Ain't Quite Where I Think I Am","2022-10-18","0dxGmLHu5XlIFvtlhQtuJm",2022,"0CnmGmaUgHWAGEt6NNXlp4","I Ain’t Quite Where I Think I Am",172.162130677188,-6.44542875514673,0.471331365101637,0.520525888810597,0.409826745244913,0.394213720301481,0.607956641250045,0.435643644687419,0.376057211807306,0.365845935683288,0.420947568755682,0.366896711991005,0.294699292322333,0.392770520630527,50.0786403685676,50.0628273452552,10.0504038386993,-5.36736833316778,0.585588436790751,-33.3551993894861,4.35394788963963,-3.15068617708286,-8.85739892587883,1.20423926918048,-6.51608338621934,-3.79066902102381,"rock",1
"MGMT","Oracular Spectacular","2009-11-18","18FRVXUyoW1QQfwzi9PRC4",2009,"7hAqXeDXP0ZcbXXXC7erMR","Electric Feel - Demo Version",149.682212954956,-10.1809581556913,0.405719506597213,0.558160611964549,0.394749322246327,0.67382725767373,0.552147177868418,0.455512304005914,0.472612286559552,0.47591132545024,0.46416165685911,0.472680690154844,0.59261327324991,0.400086890183717,47.7525332590584,60.2429436219293,17.6900561706313,-9.38195374047173,8.73509166551078,-26.1605998174017,-5.70123904922938,9.09487045328708,-9.81467809857796,2.17847425241246,-6.5944403581982,1.35233719422867,"rock",1
"Twenty One Pilots","Twenty One Pilots","2009-12-29","1Fexc96V24RL17Ko9VXUOM",2009,"4j8gmCSLLy0TSFg2brV01g","Taxi Cab",176.181747252549,-12.9547012367782,0.228280150541678,0.755057459081656,0.216316103446139,0.116923521274072,0.0784717971333182,0.137930739801394,0.452486060006403,0.145777301099502,0.254807683765453,0.14538984883853,0.294833955419193,0.217606316934994,41.5204583908079,59.8557816954451,-38.2129146999936,20.6027562982706,29.4170519128759,-2.30843485576152,-22.2733553316485,-11.3843717956378,-16.8668011164287,-5.11510598512693,-16.2492079538845,15.916893798504,"rock",1
"Guns N' Roses","Use Your Illusion (Super Deluxe)","2022-11-11","1nnC02B9bhYh6IVFOoij0k",2022,"5vabljFYSQHCxt6uo3WLpY","Get In The Ring - 2022 Remaster",84.9439070055152,-11.6279418185247,0.336193006951732,0.420085720859275,0.766010264823261,0.277702506057852,0.373269157809797,0.220637161935757,0.197859744179078,0.264475995741613,0.1991203668219,0.335528336550365,0.228492851634633,0.190389035806703,46.793552557507,65.5422293584931,85.8898887343354,10.1936940900247,14.6931711435077,-27.5111295058512,4.72691851161108,0.2000698319987,-8.24702320392973,0.324438925802268,-7.67639536896213,1.33158261376488,"rock",1
"Korn","The Path of Totality","2011-11-21","4a6B5VTaWSw0xRQsEtNX39",2011,"58K1gPYPfiS8mCxJKkgnfW","Let's Go (feat. Noisia)",203.476657731666,-6.6310147080895,0.404958300725919,0.32796424946953,0.342376078315746,0.27610363507575,0.289730800977498,0.512796479417292,0.312516799230344,0.459570781407176,0.211023147055035,0.243257617448364,0.252470558646946,0.218439515174439,48.2312003327111,39.5535617679386,-0.320181768510263,-1.77507508335399,8.71035827668395,-19.4122376548191,-9.50448019141169,-1.34544219867362,-5.22009842102193,3.91970715060729,-9.22128250030248,1.31953870988583,"rock",1
"The Strokes","The Singles - Volume 01","2023-02-24","2j5jqlI0NvqlXAy9C740pZ",2023,"2sXWm9aau5alAxKifepUpA","Mercy Mercy Me (The Ecology) - You Only Live Once B-Side",121.139696616838,-6.14107915677848,0.477108295570714,0.523912067543772,0.310614566801687,0.347009918881189,0.387457964734273,0.426146700756968,0.544312034270817,0.380617649647577,0.461581511841157,0.326425313573022,0.38234892571788,0.565663740296549,51.3713576401836,74.4524956225411,6.09837160194203,-16.1987553970291,9.61672378706554,-32.3115056025593,-9.36227002167332,-1.23764715954677,1.31093407158865,7.19766920581388,-10.1308969490666,-6.48487650095041,"rock",1
"Nirvana","Nevermind (Deluxe Edition)","1991-09-26","1ySR0W1hHxPDKCBWdvzRvc",1991,"5Y3CQagVLaV9coKkoE9DD7","Endless, Nameless",78.7416664674305,-12.5371701149588,0.361426742881948,0.238224391915238,0.202368072280161,0.20882082534543,0.544554468102198,0.222804462180465,0.156373882787787,0.275693577339638,0.19918403865038,0.32350344812227,0.171846994321315,0.294836836746569,44.8808990448116,59.0191240475665,-29.4709305917511,-4.44412355323046,-0.842288464875626,-15.4840458455437,-2.35528931000994,-2.75632031614074,-11.6913590100973,0.987582059452657,-16.9128659346632,6.41624056030667,"rock",1
"Elton John","The Lockdown Sessions","2021-10-22","4y1qhmoZxvSyymJ1wZCtLE",2021,"2T7BRmoE91wKg6jLe113V5","Learn To Fly",156.384411902044,-6.79777620991944,0.497797789869725,0.754444967279842,0.512072184378081,0.442477228262256,0.352557119347612,0.476145688412542,0.436025280459508,0.345488950168886,0.425628165544693,0.330186941477414,0.452774747474576,0.31188389648685,52.6026124045097,61.6350078532792,26.6766983052134,-5.10556929228392,-2.50046673544403,-27.3202681698689,-3.57673408494009,6.27356476422428,-7.68735609667049,2.12877750382991,-8.20532477197205,2.24653254849757,"rock",1
"David Bowie","The Width Of A Circle","2020-11-06","70XmHr1rVtHfkWzWU5GbRE",2020,"515xj8X4rIfNoAmbkhzmnK","The Prettiest Star - 2020 Mix",134.747652250437,-10.7378396379825,0.479918605339199,0.503413407608166,0.347128951655642,0.29738853320469,0.42771256786915,0.357798556327938,0.363180851862637,0.407384329109273,0.394592787996065,0.630666218430332,0.42081406128113,0.411907072241224,47.5228523946605,99.0499808116056,16.9044104517392,-5.03660784691784,-6.76221476885408,-23.1390572405947,-12.8403005337545,2.32538734337416,-10.3778844476324,2.952841509706,-8.1692716997435,-3.15134342346551,"rock",1
"Twenty One Pilots","Vessel","2013-01-08","3f57KlLAHuV19bNpn21rvV",2013,"1Qcy7ZpVwuqJ47R7IyLGDG","Car Radio",108.772486108994,-14.8629094882524,0.333555751098826,0.39848981052332,0.354764760964433,0.287693306080717,0.506465009392359,0.258400985704009,0.302786265413799,0.34459999379584,0.28029814777859,0.575333019668541,0.27439129855691,0.290501410679975,41.0202330343944,21.9149095828397,-42.5302948266591,1.70017209024204,-8.60036142931229,-22.0892029526934,-3.67027702721165,-5.57804147336905,-21.2520226815265,-14.153828086324,-7.00874608481863,-1.4387002845888,"rock",1
"Twenty One Pilots","Blurryface","2015-05-15","3cQO7jp5S9qLBoIVtbkSM1",2015,"3CRDbSIZ4r5MsZ0YwxuEkn","Stressed Out",166.287828880766,-5.55895983101301,0.61990863929832,0.413810436346492,0.265476943822281,0.333007395843821,0.278577341084596,0.387893048654089,0.295328076125551,0.343970635993344,0.304356814129052,0.288757377585395,0.387089047209823,0.30712184754576,52.408184564189,100.660929214693,0.912251844769766,-12.6496667834255,-25.4033923989752,-21.7735344793531,4.78372821497876,7.10259928552708,-9.0582484412566,5.42137662209055,-11.6233469821342,0.968375199181808,"rock",1
"Imagine Dragons","Origins (Deluxe)","2018-11-09","3JfSxDfmwS5OeHPwLSkrfr",2018,"2RSHsoi04658QL5xgQVov3","Bad Liar",170.270301884088,-7.02141844292924,0.497904121976864,0.444264347443591,0.34922752948955,0.398001627275797,0.692729372522215,0.392745749767791,0.446550460231846,0.414506673301265,0.415556657333567,0.42779239955843,0.32781852748917,0.479645829471562,48.9890723926973,39.9089653655539,6.01735088432916,-1.5138009683645,24.7869629846247,-17.3728350425597,2.48456800570188,6.72854327191352,-9.81433029615981,0.750140862131475,-10.8806819944237,-4.27039860160139,"rock",1
"Red Hot Chili Peppers","Freaky Styley","1985-08-16","10Oqhoq2akSJnurJOPk8xT",1985,"6kKvKFRLVjVjexMXQIVgCJ","Jungle Man - Remastered",112.955990993302,-7.84714597033816,0.203917648227107,0.331570552394149,0.238181486716586,0.16741827090108,0.206659072574703,0.182548879879018,0.386840708721879,0.227733468243237,0.277410179600274,0.259813607918694,0.229202068617276,0.349934559616833,49.0595847860904,54.4189626143867,18.8528333831063,1.74652450650506,-14.6030978411438,-4.32554290075755,-0.467625069551929,2.84246068183665,-9.82124640998172,-3.08653087943782,-20.1532682985209,-2.48565241881068,"rock",1
"AC/DC","Live at River Plate","2012-11-19","4H6JMsvxmh0U7VBYiWiyLa",2012,"6q7XBzRnDqSXggczzNgSbE","Shot Down in Flames - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009",110.220302177285,-4.13618426136316,0.41509595656895,0.402053345690104,0.544276264317846,0.278863643126106,0.32948067255062,0.407897421663057,0.480025060574174,0.709279480464479,0.337671344237641,0.364001770343596,0.257637753156336,0.35020822195627,53.9087389800911,46.6842063196994,60.3701164671638,9.14560947930475,21.6323970218852,-22.464842264681,21.2232331943639,4.88365244741908,-9.07397183142396,-2.0876090525704,-10.3968010431064,-6.62750919715779,"rock",1
"The Beatles","On Air - Live At The BBC (Vol.2)","2013-11-11","4On0Hf7VJC1jz5gXY2cU8p",2013,"2W3J1ngxUu6l0rxM8Ak4qa","From Me To You - Live At The BBC For ""Easy Beat"" / 20th October, 1963",157.3940982958,-8.69604462878572,0.38285656941521,0.381861140511685,0.602654997038874,0.405245473194089,0.340043599276682,0.263364002500184,0.244728908022568,0.435133535214589,0.356569037320498,0.29426163533523,0.200771406901983,0.222536980707826,48.4552894528118,31.4446948095161,12.8836350648588,-11.9508543206903,14.5208957602485,-22.6840864971589,7.25612353772968,3.82062023726334,-8.68913575792301,-0.996880909938583,-11.6656006733667,-6.14464737480905,"rock",1
"AC/DC","Rock or Bust","2014-11-28","6OwvO40ahugJE5PH4TjqTg",2014,"4WpGOn71DcfB9zMvnN9mLl","Miss Adventure",127.910554772362,-6.47616330875508,0.379717919039449,0.319797056307035,0.324572929611106,0.234927614304339,0.390325137899965,0.379005397382131,0.48678601504383,0.297393916688609,0.267352723356051,0.440519100393251,0.256679302612327,0.425459329666545,51.6283018128281,49.1207150984722,13.6352362002848,-17.0693212088571,-1.40791295309536,-28.4589948412694,-10.5890134797827,-0.156379722430178,0.307250781510605,3.7210448481389,-8.50140090513132,-6.88350377713526,"rock",1
"Eagles","Live From The Forum MMXVIII","2020-10-16","4N9EiC0CRRh8CQMBepM3p7",2020,"5lsBO2U7AZgiQHPtE7mczt","Take It Easy - Live From The Forum, Inglewood, CA, 9/12, 14, 15/2018",115.432423022157,-10.1402822823191,0.425915234977567,0.291950321451244,0.342912904015328,0.261046621912411,0.448750958981131,0.321471740422081,0.312874558481405,0.41544923661509,0.282844494176232,0.456978548121987,0.18499634245326,0.330825518954925,46.6282553438063,14.6410769678687,4.41714262913781,-16.7951446892315,26.8578925850844,-30.5181695225083,-9.182168074462,-4.38306102928571,-8.26488817604518,0.180165278415411,-7.30500395264799,-1.41912000955875,"rock",1
"The 1975","Notes On A Conditional Form","2020-05-22","0o5xjCboti8vXhdoUG9LYi",2020,"5FbfZj2ZyTSu6RNeJ2Q0bj","Frail State Of Mind",116.99556568795,-7.01761810913189,0.390362318193031,0.365392505855114,0.336176847394371,0.28188033180694,0.671670807412658,0.208135653572182,0.176205187634915,0.276127463476016,0.184123241407254,0.341006438347656,0.23872174976901,0.214849662728538,49.1563955077061,44.3221617906999,1.64551806339398,-13.8739721969746,13.2052134966432,-29.8771259259783,0.0714413304059922,0.257584019226893,0.476196729537236,3.05366730801173,-10.1899024423916,-6.93637353467497,"rock",1
"Journey","Freedom","2022-07-08","0AxmoCD34inmrgKfo5EvC3",2022,"5vhawPdOCqfHxXZNKZbNQG","United We Stand",86.9858629205716,-6.50560404232675,0.55464017356487,0.518799441330728,0.40209106309932,0.377343701334697,0.416257649051779,0.595666271261658,0.43222959927761,0.409887895473618,0.360761611683912,0.416058383728885,0.451748887088023,0.364584105982821,50.4581362246613,61.9647780547563,23.3921574342536,-0.415912269929783,11.9920796634538,-25.6880149549893,-7.15779005584317,2.72523333893079,-6.78493047738834,0.206356730012927,-7.81814231894972,6.26549656541553,"rock",1
"Guns N' Roses","Use Your Illusion (Super Deluxe)","2022-11-11","1nnC02B9bhYh6IVFOoij0k",2022,"4L9bucZIOwGXQruNwEhEUv","Don't Cry (Original) - 2022 Remaster",165.925701539581,-14.6083492836952,0.303032909153166,0.332078705561137,0.271924827536741,0.221143623577977,0.369821587456782,0.228269899480068,0.291072601476421,0.33377213857261,0.337924592939126,0.751175510384628,0.360264577892594,0.265575165960365,41.9753691553481,-2.34432489429273,25.8656622817191,0.169301682346159,-3.84104113836237,-11.7762249331515,6.64725946556083,2.59922558220724,-17.1534316916141,-8.41415238715233,-13.6855510668006,-10.08188731148,"rock",1
"The Beatles","The Beatles","2018-11-09","1WMVvswNzB9i2UMh9svso5",2018,"6UiTIOtvSJ6cT5tLHUXrUk","Piggies - Esher Demo",177.433556050378,-9.35313975138121,0.336164325274711,0.468760848854873,0.261203290915209,0.343428637093467,0.279989791720567,0.452662371762238,0.497687048065094,0.228788366828678,0.319808656679115,0.261730382565676,0.506345572267385,0.469565498334508,49.2804484319596,88.6430373997773,48.9897819830647,-3.21494554307283,14.4547457340587,-28.0957311851978,-18.3562697383998,2.98634729166368,-5.21784564332733,-1.46108516972714,-5.02220804259032,6.63585282478013,"rock",1
"Panic! At The Disco","A Fever You Can't Sweat Out","2005-09-27","2YeOhhJg3OWpN0F1VYPxtW",2005,"4bPQs0PHn4xbipzdPfn6du","I Write Sins Not Tragedies",111.609899733465,-25.5027377738581,0.418934901816944,0.604780755902432,0.602735698597458,0.474381105860152,0.37565513976094,0.312054915426884,0.275654680418365,0.249501198392982,0.311527426910803,0.342136236664196,0.327653226874493,0.320226445527379,23.7188343878387,25.4705084627056,-15.4687397592937,25.0158966970345,29.675223006136,11.4255012442421,-22.3891407690525,38.0103609561082,-8.47555875830447,7.38198521373979,-35.0128256975201,-1.38053462379829,"rock",1
"Cage The Elephant","Unpeeled","2017-07-28","4zpN41aGAYPWX3dzE19rH7",2017,"6Ks0lh8Y1XUpgmtkfKD7hH","Shake Me Down - Unpeeled",112.132118539084,-6.57905588319867,0.228579612712441,0.337114737387866,0.26464689733153,0.246075436618082,0.453045447967611,0.225194066301578,0.290509891574487,0.228221888135749,0.224352348916955,0.304146006671781,0.184675381019909,0.328752766417493,49.8614473186435,57.833399436214,13.9489751153707,11.5037732541932,5.42244502363074,-9.11824169863007,-0.955443315211999,4.70340647395053,-2.20464159995692,0.426661649420545,-19.1231059082285,-4.45018745725777,"rock",1
"George Strait","Strait Hits","2011-06-20","3Gt2mKIkVpAASF9myxfc0V",2011,"1uFuA2mRUHYPXOQhNKvc60","The Best Day",135.165093570017,-15.2533421733963,0.18232691618434,0.278212217878194,0.286258227092728,0.259641509278621,0.383416085745857,0.133736655092677,0.242714491586117,0.198252270170076,0.188447771465548,0.447286876254041,0.152811683146669,0.238986603265906,37.9168328539084,4.62621750682196,-23.8906522728047,-17.6407759184149,16.0755602597927,-12.4367456539193,-16.3677146084961,4.97442210643328,8.79810183436104,2.87466684150272,-16.462999217927,-2.70157535743767,"rock",1
"Elvis Presley","American Sound 1969","2019-08-23","45su93rMPo8auQWHK3JaqF",2019,"2RR6vW7EmbJjDbJZayUTFN","You'll Think of Me - Take 8",125.156032347338,-13.3511592084848,0.432978074080476,0.44698159610001,0.61684693611948,0.407431030730983,0.47628735271632,0.404255587518091,0.406591777797037,0.433187957231602,0.359924267388625,0.46677014536888,0.305433315796874,0.335202129600843,44.2236267861358,54.36529691983,22.7374920333911,-8.76311674532077,12.8540495831065,-23.1930576566991,8.98467215568388,7.38148903479736,-6.28145332240061,-2.57397850702891,-8.12584426061719,4.10435217996441,"rock",1
"Metallica","The Metallica Blacklist","2021-09-10","7N32mF0BlA3BOhlSyCiHgf",2021,"1KmevIRsYb1wg1Pdg0bsnH","Nothing Else Matters",118.731687407146,-5.25959663519469,0.490362537013277,0.521068408708022,0.470059953447506,0.383503159070624,0.540231234603369,0.352607594722749,0.358653358055339,0.420424018185875,0.378404105684481,0.415340010654915,0.313816726849269,0.403738673518911,52.2488598883744,59.5462125221745,5.50292804354011,-4.32135768420172,0.199759051879951,-22.1016610702053,4.81740914094053,3.67169759589423,-2.89905513377217,3.10972626709807,-12.2585329627357,-1.6849485155082,"rock",1
"The Rolling Stones","Tattoo You (Super Deluxe)","2021-10-22","3RWlnnrGMHsNWrgRXPUESk",2021,"7xAaYf0Pt9IlcxfUfl719c","Time Is On My Side - Live at Wembley Stadium 1982",134.046068695326,-3.66446493718639,0.347991572187056,0.596090598884245,0.47166188661216,0.275648316122778,0.324781518235272,0.353200184928793,0.643609945286421,0.302784516416521,0.279031463070397,0.413274741871975,0.262976937468976,0.374416674277625,54.3849500212058,69.96774530299,6.83955832168612,-14.8164795074086,10.7678620208168,-27.7730804787113,0.665994388078289,0.38008820034857,0.775361843725053,6.10717886911843,-9.28584464149172,-2.07967104097437,"rock",1
"The Beatles","Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition)","1967-06-01","2gUfkZ9jhhYinKIunu7wxo",1967,"0dPGx0uno4PBUvkfSmzUnj","Lucy In The Sky With Diamonds - Take 1",84.8458891596121,-9.66821351791527,0.113855945370951,0.216781707736674,0.348827489772593,0.179203038254065,0.449384609666999,0.17497199626226,0.22936724446367,0.118368821507553,0.153891395186073,0.382661801679762,0.133145840355371,0.137940347047865,44.2928322722056,-16.9818522919032,-32.8364912095801,-7.8392437356304,5.98544418072607,-13.9827713509327,-8.97445823561956,-3.25885587174344,0.00865321275949458,2.06198894791324,-18.0192133395782,-2.42641460622749,"rock",1
"Imagine Dragons","Night Visions","2012-09-04","6htgf3qv7vGcsdxLCDxKp8",2012,"3LlAyCYU26dvFZBDUIMb7a","Demons",100.090786785043,-13.778063210723,0.286446863842574,0.218400806558625,0.2963764006246,0.190520685808741,0.450513510743252,0.204536942171022,0.236067935126052,0.527894778292307,0.164171349977491,0.159127180994701,0.130191558680865,0.245999046782141,41.956726312615,1.17574309409109,-12.3350233626566,-23.1360804630404,16.7973971976645,-31.0626858148731,15.8442348056921,4.04380537871034,-6.33334487110854,-1.21696811042095,-12.1855401799637,2.77289922613615,"rock",1
"OneRepublic","Native (Standard)","2013-01-01","6PzrFytpiNH6aeJBGbK25G",2013,"7oTth77HJhTFyHHI5jjrh9","Counting Stars",159.828670403856,-4.68422703319533,0.577266867671947,0.436777077841276,0.533119981114606,0.291137194860663,0.393369993661896,0.366149273177479,0.389291322683772,0.505599704005589,0.457433670892583,0.393528094617671,0.333635137632212,0.44739387194435,53.1323573094265,59.4694215705217,8.7907489214804,-15.2407453574015,5.99609182248346,-29.6272529995725,-0.313693903947033,2.45879934682743,6.23743387546002,5.40033118609142,-9.65496571683212,-1.5357377270279,"rock",1
"David Bowie","Moonage Daydream – A Brett Morgen Film","2022-09-16","4bdMmY8jiVxvSOPg2IL0u8",2022,"0PFsaavFGQmGUqUNTStIT6","★ - Moonage Daydream Film Mix Edit",121.87591446274,-7.0790595769995,0.592904867799862,0.424533462036513,0.427074879379725,0.287898989731398,0.352118845591914,0.559744578046087,0.285260911963988,0.361372847957047,0.297789588737116,0.424766392668738,0.508996819158997,0.327076427706798,49.6184000426377,44.6897460531596,8.44874217973025,-8.95859360911156,34.8800531126444,-25.7720676227186,-4.57514477891821,-5.6200116099731,-4.64058191569779,0.888700592082029,-9.24999581708084,-5.26261876320467,"rock",1
"The 1975","The 1975 (Deluxe Version)","2014-01-01","19ewbVMoVanyJ2PFA3AkkG",2014,"4N6RIRycJcYelpPqZfZFbo","Antichrist",99.7357163504483,-11.6662638634007,0.388434782405545,0.262058030518363,0.353618716225081,0.203375280584512,0.402205550291648,0.361843000803301,0.202670054082568,0.348510501947954,0.221789382984552,0.402748666484682,0.24018118262412,0.211464150858733,44.0898311803141,28.8169141230032,4.37760371970869,-8.36433607131695,34.0007011446612,-18.2903105650987,-22.5046071796283,-2.1855574705678,-10.0280548498187,-4.06832328443317,-9.37907711221878,2.65329742427576,"rock",1
"blink-182","California (Deluxe)","2017-05-19","1IsmcQLpk9MkMmymxKBmxh",2017,"24YCDwZuLy8gjev7nynMS2","Long Lost Feeling",170.820903350609,-8.03784125659229,0.346108424555833,0.50955547708477,0.233573206135272,0.312547324450747,0.19584213210472,0.254843952996568,0.496012568251117,0.268601215608088,0.351910240092714,0.209540301380218,0.354393357669701,0.487990293259024,47.6349764286595,59.6919016402986,20.742557057358,0.397875359172032,11.6531892000343,-26.6464866158009,-2.40989342686339,3.06098008687319,-5.90153017344264,-1.37653242039924,-6.63543283311208,2.96084059843386,"rock",1
